27,4,2019	1000:1000	17,6875	761,275	767,2	-0,025	43,625	
27,4,2020	1000:1000	19,325	747,9	753,688	0,385714	81,875	
27,4,2021	1000:1000	25,7625	753,737	759,4	-0,3875	35	
27,4,2022	1000:1000	20,2375	758,138	763,962	-0,15	39,75	
27,4,2023	1000:1000	21,9375	753,85	759,612	-0,1	28	
27,5,2005	1000:1000	27,25	753,55	759,163		54	
27,5,2006	1000:1000	26,0625	753,325	758,962		49	
27,5,2007	1000:1000	30,45	754,825	760,438		29,375	
27,5,2008	1000:1000	28,8875	749,987	755,587		31,625	
27,5,2009	1000:1000	27,7875	750,687	756,3		45,875	
27,5,2010	1000:1000	22,15	754,975	760,712		49,875	
27,5,2011	1000:1000	22,35	756,087	761,85		41,25	
27,5,2012	1000:1000	27,8	749,938	755,538		44,625	
27,5,2013	1000:1000	24,2	756,863	762,6	-0,1625	34,625	
27,5,2014	1000:1000	30,625	751,925	757,487	-0,225	42,375	
27,5,2015	1000:1000	25,8375	757,388	763,1	-0,2375	48,5	
27,5,2016	1000:1000	25,85	752,2	757,825	0,2125	46,75	
27,5,2017	1000:1000	24,925	753,7	759,362	0,05	42,875	
27,5,2018	1000:1000	17,4375	755,225	761,088	2,1875	44,125	
27,5,2019	1000:1000	25,875	754,975	760,638	-0,4125	35	
27,5,2020	1000:1000	32,6375	754,25	759,787	0,025	38,125	
27,5,2021	1000:1000	29,0375	750,575	756,175	0,275	29,875	
27,5,2022	1000:1000	20,5	757,65	763,462	0,2375	42,25	
27,5,2023	1000:1000	24,9125	754,438	760,175	-0,175	35,375	
27,6,2005	1000:1000	25,7125	750,75	756,438		41,375	
27,6,2006	1000:1000	29,3	748,512	754,062		43,5	
27,6,2007	1000:1000	27,2375	750,163	755,8		43	
27,6,2008	1000:1000	24,575	753,138	758,825		44,25	
27,6,2009	1000:1000	29,5	749,65	755,237		50,625	
27,6,2010	1000:1000	29,375	750,938	756,525		35,375	
27,6,2011	1000:1000	27,625	749,45	755,075		44	
27,6,2012	1000:1000	28,025	750,05	755,612		48,5	
27,6,2013	1000:1000	25,4375	748,887	754,55	-0,075	51,375	
27,6,2014	1000:1000	29,9625	756,812	762,438	0,1375	60	
27,6,2015	1000:1000	30,55	744,2	749,775	0,3	39,5	
27,6,2016	1000:1000	25,7375	751,888	757,575	-0,175	47	
27,6,2017	1000:1000	24,6	757,238	762,975	0,15	40,75	
27,6,2018	1000:1000	29	749,9	755,525	-0,225	30,25	
27,6,2019	1000:1000	29,15	748,362	753,963	0,175	33,375	
27,6,2020	1000:1000	20,3125	755,525	761,337	0,6	43,5	
27,6,2021	1000:1000	30,7	750,8	756,388	-0,142857	42	
27,6,2022	1000:1000	32,85	749,012	754,55	0,1875	35	
27,6,2023	1000:1000	26,95	748,263	753,887	0,275	34,75	
27,7,2005	1000:1000	30,675	752,825	758,375		41,375	
27,7,2006	1000:1000	26,225	752,2	757,85		42,75	
27,7,2007	1000:1000	24,3125	755,738	761,438		40,875	
27,7,2008	1000:1000	29,125	748,487	754,1		36,75	
27,7,2009	1000:1000	30,1375	746,525	752,1		38,875	
27,7,2010	1000:1000	29,1625	754,95	760,575		42,75	
27,7,2011	1000:1000	29,7375	755,175	760,8		42	
27,7,2012	1000:1000	23,8125	754,212	759,913		46,125	
27,7,2013	1000:1000	28,0875	748,938	754,538	0,7625	48	
27,7,2014	1000:1000	28,025	756,663	762,312	-0,25	54,125	
27,7,2015	1000:1000	29,65	748,087	753,65	0,0125	43,25	
27,7,2016	1000:1000	26,6	749,362	755,025	0,125	50,5	
27,7,2017	1000:1000	29,7	750,1	755,688	-0,266667	48,625	
27,7,2018	1000:1000	27,7	753,737	759,4	-0,15	34,625	
27,7,2019	1000:1000	25,75	746,213	751,85	-0,666667	61,75	
27,7,2020	1000:1000	28,5625	752,5	758,075	-0,1	46,25	
27,7,2021	1000:1000	29,9	753,087	758,637	-0,2625	33,375	
27,7,2022	1000:1000	28,5625	751,312	756,938	0,1125	39,125	
27,7,2023	1000:1000	30,65	750,25	755,825	0,1875	37,5	
27,8,2005	1000:1000	17,3857	758,275	764,125		53,7143	
27,8,2006	1000:1000	24,725	753,437	759,075		48,5	
27,8,2007	1000:1000	24,4875	754,075	759,788		48,375	
27,8,2008	1000:1000	23,05	756,325	762,075		44,5	
27,8,2009	1000:1000	24,1375	751,588	757,3		50,625	
27,8,2010	1000:1000	24,4625	750,788	756,425		45,75	
27,8,2011	1000:1000	18,675	758,075	763,962		46,375	
27,8,2012	1000:1000	26,0375	753,312	759,013		47,75	
27,8,2013	1000:1000	26,5	752,637	758,275	-0,3125	49	
27,8,2014	1000:1000	26,5625	758,275	763,987	-0,0625	53,25	
27,8,2015	1000:1000	19,9375	759,125	764,95	0,375	47,125	
27,8,2016	1000:1000	26,3375	755,188	760,9	-0,1625	42	
27,8,2017	1000:1000	26,2	752,175	757,838	-0,2	38,25	
27,8,2018	1000:1000	21,0375	753,65	759,4	0,0875	49	
27,8,2019	1000:1000	24,5125	756,062	761,788	0,2125	39,625	
27,8,2020	1000:1000	22,7	757,55	763,337	0,0875	52,125	
27,8,2021	1000:1000	28,3125	751,288	756,925	0,1	39,75	
27,8,2022	1000:1000	25	757,138	762,862	0,0125	31	
27,8,2023	1000:1000	20,025	752,487	758,288	0,525	45	
27,9,2005	1000:1000	15,9625	759,7	765,613		42,625	
27,9,2006	1000:1000	19,5875	753,05	758,837		49,625	
27,9,2007	1000:1000	13,4	763,812	769,825		54,625	
27,9,2008	1000:1000	16,6429	754,614	760,486		41,1429	
27,9,2009	1000:1000	18,7875	756,525	762,388		66,625	
27,9,2010	1000:1000	14,9875	759,2	765,15		56,625	
27,9,2011	1000:1000	15,0375	760,813	766,75		47,875	
27,9,2012	1000:1000	18,475	758,025	764,788		55	
27,9,2013	1000:1000	13,4	759,062	765,038	0,15	62,875	
27,9,2014	1000:1000	16,2625	754,462	760,4	0,3	56,125	
27,9,2015	1000:1000	19,575	757,45	763,288	0,0625	47,625	
27,9,2016	1000:1000	18,9375	755,3	761,163	0,1	49,5	
27,9,2017	1000:1000	10,925	759,413	765,45	0,4625	50,375	
27,9,2018	1000:1000	17,1375	757,962	763,838	0,15	47,75	
27,9,2019	1000:1000	18,575	753,15	759,238	0,3125	57	
27,9,2020	1000:1000	12,475	760,675	766,637	0,3	46,5	
27,9,2021	1000:1000	15,5	756,825	762,762	0,0142857	62,25	
27,9,2022	1000:1000	15,9	760,587	766,5	-0,2125	50,125	
27,9,2023	1000:1000	19,6125	759,812	765,625	0,0875	44,25	
27,10,2005	1000:1000	6,3125	762,613	768,775		55,75	
27,10,2006	1000:1000	13,925	759,988	765,962		73,25	
27,10,2007	1000:1000	8,025	768,987	775,163		53,5	
27,10,2008	1000:1000	6,45	761,7	767,825		81	
27,10,2009	1000:1000	2,1125	758,7	764,838		66,875	
27,10,2010	1000:1000	7,1875	759,788	765,913		57,125	
27,10,2011	1000:1000	4,225	763,288	769,487		60,875	
27,10,2012	1000:1000	13,675	755,687	761,663		43,625	
27,10,2013	1000:1000	5,65	770,062	776,312	0,05	67,125	
27,10,2014	1000:1000	-3,375	775,7	782,15	0,25	59,75	
27,10,2015	1000:1000	12,1714	757,4	763,371	-0,25	56,2857	
27,10,2016	1000:1000	4,35	767,413	773,662	-0,575	60,625	
27,10,2017	1000:1000	9,0875	754,488	760,5	-0,4375	57,375	
27,10,2018	1000:1000	13,025	753,987	759,888	1,31429	75,125	
27,10,2019	1000:1000	9,4375	761,275	767,325	-0,125	51,875	
27,10,2020	1000:1000	6,1375	761,887	768,05	0,7625	49,75	
27,10,2021	1000:1000	5,4375	766,163	772,312	0,3125	67,625	
27,10,2022	1000:1000	4,5375	766,1	772,288	0,1	58,125	
27,11,2005	1000:1000	1,08571	770,729	777,071		82	
27,11,2006	1000:1000	-5,9625	763,4	769,837		70,375	
27,11,2007	1000:1000	-0,225	763,337	769,625		81,5	
27,11,2008	1000:1000	7,175	759,462	765,538		66	
27,11,2009	1000:1000	6,1375	756,65	762,7		87,125	
27,11,2010	1000:1000	8,0125	755,9	761,975		61,875	
27,11,2011	1000:1000	-6,475	766,987	773,462		69,75	
27,11,2012	1000:1000	-1,2	760,075	766,325		63	
27,11,2013	1000:1000	5,6125	757,663	763,762	-0,1375	67,875	
27,11,2014	1000:1000	-6,575	767,125	773,612	0,2	58,375	
27,11,2015	1000:1000	3,475	754,188	760,325	-0,1125	79,625	
27,11,2016	1000:1000	-4,1625	764,562	772,888	-0,3875	54,5	
27,11,2017	1000:1000	-0,35	765,388	771,7	-0,3125	83,75	
27,11,2018	1000:1000	-0,2375	760,837	767,1	0,6	83,75	
27,11,2019	1000:1000	-6,4125	770,087	776,625	-0,15	59,75	
27,11,2020	1000:1000	0,7625	762,837	769,163	0,7	77,5	
27,11,2021	1000:1000	-2,9625	766,863	773,262	-0,775	54,25	
27,11,2022	1000:1000	-0,3125	761,788	768,062	-0,575	72,5	
27,12,2005	1000:1000	-0,45	671,9	762,438		98,75	
27,12,2006	1000:1000	-0,6125	671,075	761,714		94,875	
27,12,2007	1000:1000	-13,1571	782,743	789,486		67,2857	
27,12,2008	1000:1000	-7,1625	762,412	768,862		73	
27,12,2009	1000:1000	-3,4375	760,513	766,838		77,375	
27,12,2010	1000:1000	-0,725	767,575	773,863		68,375	
27,12,2011	1000:1000	-2,875	764,55	770,913		66	
27,12,2012	1000:1000	-18,1625	773,4	780,212		69,875	
27,12,2013	1000:1000	-1,7875	766,812	773,125	0,4625	78,875	
27,12,2014	1000:1000	2,575	759,95	766,138	-0,075	65,375	
27,12,2015	1000:1000	6,1125	762,488	768,6	-0,5875	64	
27,12,2016	1000:1000	-0,8625	764,062	770,363	1,025	77,625	
27,12,2017	1000:1000	-2,3125	770,812	777,212	0,8	76,125	
27,12,2018	1000:1000	1,85	756,413	762,65	-0,5	75,75	
27,12,2019	1000:1000	3,1125	750,812	756,925	0,025	70,875	
27,12,2020	1000:1000	-9,375	772,25	778,888	0,125	63,5	
27,12,2021	1000:1000	-8,4	767,575	774,062	-0,3875	75,5	
27,12,2022	1000:1000	0,8125	761,687	767,938	0,128571	60,75	
28,1,2006	1000:1000	-19,7375	767,15	773,913		76,125	
28,1,2007	1000:1000	5,725	750,838	756,85		72,125	
28,1,2008	1000:1000	-12,6	758,95	765,525		67,5	
28,1,2009	1000:1000	-1,975	758,575	764,862		100	
28,1,2010	1000:1000	-3,0875	760,138	766,45		83,375	
28,1,2011	1000:1000	1,6125	757,425	763,688		77,5	
28,1,2012	1000:1000	-7,875	762,4	768,862		71,75	
28,1,2013	1000:1000	-0,4625	760,05	766,362	-0,2	82,125	
28,1,2014	1000:1000	-6,5625	760,65	767,1	-1	65,625	
28,1,2015	1000:1000	-10,925	767,375	773,95	-0,5	57,5	
28,1,2016	1000:1000	-5,6375	764,625	771,038	-0,2125	59,75	
28,1,2017	1000:1000	-1,85	758,212	764,512	0,725	78,125	
28,1,2018	1000:1000	-16,4375	777,5	784,337	-0,15	56,125	
28,1,2019	1000:1000	5,7125	756,263	762,4	-0,7125	65,125	
28,1,2020	1000:1000	1,6375	764,15	770,412	0,075	73,25	
28,1,2021	1000:1000	-2,475	763,237	769,6	-0,55	56,625	
28,1,2022	1000:1000	-2,4125	751,287	757,525	-0,2	81,625	
28,1,2023	1000:1000	-4,8125	764,438	770,875	-0,525	63,75	
28,2,2005	1000:1000	7,7375	755,712	761,787		58,25	
28,2,2006	1000:1000	5,7875	758	764,175		70,625	
28,2,2007	1000:1000	-9,0375	772,337	778,912		61,125	
28,2,2008	1000:1000	1,625	766,075	772,35		59,375	
28,2,2009	1000:1000	5,9625	755,85	761,937		53,25	
28,2,2010	1000:1000	0,2125	756,425	762,663		61,125	
28,2,2011	1000:1000	-11,0125	770,913	777,413		60,125	
28,2,2012	1000:1000	0,5875	761,375	767,638		70,125	
28,2,2013	1000:1000	2,3125	756,288	762,513	-0,3625	60,625	
28,2,2014	1000:1000	-0,4875	766,2	772,475	-0,675	65,25	
28,2,2015	1000:1000	1,8125	766,75	772,987	-0,725	57,25	
28,2,2016	1000:1000	5,35	764,7	770,862	-0,5625	51,625	
28,2,2017	1000:1000	0,3875	767,312	773,612	-0,15	53,625	
28,2,2018	1000:1000	1,25	760,1	766,363	0,4	97	
28,2,2019	1000:1000	3,125	751,275	757,363	-0,2	63,125	
28,2,2020	1000:1000	2,9375	763,462	768,057	-0,925	50,375	
28,2,2021	1000:1000	5,6375	757,975	764,088	-0,525	65,875	
28,2,2022	1000:1000	8,575	758,7	764,763	0,566667	75,375	
28,2,2023	1000:1000	5,175	764,05	770,237	-0,6	50,75	
28,3,2005	1000:1000	8,0125	759,675	765,713		50,5	
28,3,2006	1000:1000	8,6875	759,075	765,15		57,875	
28,3,2007	1000:1000	2,975	763,825	770,05		67,875	
28,3,2008	1000:1000	19,85	753,875	759,737		39,375	
28,3,2009	1000:1000	11,125	758,837	764,85		49,75	
28,3,2010	1000:1000	4,2125	767,25	773,45		52	
28,3,2011	1000:1000	11,775	759,15	765,087		47,75	
28,3,2012	1000:1000	8,3125	752,588	758,612		68	
28,3,2013	1000:1000	15,2	751,812	757,862	-0,425	54,25	
28,3,2014	1000:1000	11,0375	758,45	764,438	-0,9375	56,125	
28,3,2015	1000:1000	7	762,25	768,85		55,75	
28,3,2016	1000:1000	14,3125	752,387	758,212	0,125	62,25	
28,3,2017	1000:1000	14,6875	754,2	760,1	-0,2	51,5	
28,3,2018	1000:1000	14,25	755,825	761,725	-0,45	45,5	
28,3,2019	1000:1000	7,425	753,488	759,525	0,414286	88,875	
28,3,2020	1000:1000	9,1125	761,887	767,962	-0,25	46,375	
28,3,2021	1000:1000	8,0125	757,362	763,438	0,571429	57,625	
28,3,2022	1000:1000	7,9875	756,287	762,087	-0,242857	65,75	
28,3,2023	1000:1000	19,125	749,65	755,425	-0,25	35,75	
28,4,2005	1000:1000	23,2375	749,325	755,05		54,25	
28,4,2006	1000:1000	14,8625	752,312	758,137		88,75	
28,4,2007	1000:1000	15,1125	760,35	766,25		44,875	
28,4,2008	1000:1000	21,9125	753,138	758,925		32,5	
28,4,2009	1000:1000	14,6	765,962	771,925		36,25	
28,4,2010	1000:1000	13,5375	759,625	765,562		52,5	
28,4,2011	1000:1000	14,925	756,8	762,725		58,625	
28,4,2012	1000:1000	20,725	754,525	760,337		51,375	
28,4,2013	1000:1000	13,05	762,65	768,663	0,575	58,75	
28,4,2014	1000:1000	12,6875	767,738	773,763	0,3625	50,125	
28,4,2015	1000:1000	19,15	760,888	766,725	-0,3375	48,5	
28,4,2016	1000:1000	25,9	750,812	756,487	0,1125	41,125	
28,4,2017	1000:1000	14,5125	769,7	775,713	-0,3	37,625	
28,4,2018	1000:1000	21,375	757,887	763,675	-0,7125	39,625	
28,4,2019	1000:1000	19,575	758,662	764,525	-0,5625	39	
28,4,2020	1000:1000	17,325	752,937	758,663	0,742857	68,125	
28,4,2021	1000:1000	25,925	753,413	759,063	5,55112e-17	36,75	
28,4,2022	1000:1000	21,7625	756,013	761,8	-0,1125	31,125	
28,4,2023	1000:1000	21,825	752,575	758,287	-0,1375	31,875	
28,5,2005	1000:1000	26,975	752,188	757,825		60,125	
28,5,2006	1000:1000	27,8375	749,325	754,962		50,75	
28,5,2007	1000:1000	26,7125	757,1	762,75		36,375	
28,5,2008	1000:1000	27,5875	749,15	754,75		34,375	
28,5,2009	1000:1000	25,8125	754,925	760,65		44,875	
28,5,2010	1000:1000	24,8125	755,538	761,25		44,25	
28,5,2011	1000:1000	25,425	753,562	759,25		38,375	
28,5,2012	1000:1000	23,3125	753,375	759,087		55	
28,5,2013	1000:1000	26,2	755,612	761,288	-0,15	38,75	
28,5,2014	1000:1000	29,5625	748,613	754,188	-0,3375	47	
28,5,2015	1000:1000	25,175	752,262	757,95	-0,625	51,125	
28,5,2016	1000:1000	26,85	753,938	759,6	0,125	41,625	
28,5,2017	1000:1000	26,675	750,313	755,962	-0,6125	38,375	
28,5,2018	1000:1000	16,475	762,387	768,325	-0,5	33,125	
28,5,2019	1000:1000	27,2625	754,025	759,675	0,414286	44,75	
28,5,2020	1000:1000	31,975	753,525	759,075	-0,1	43	
28,5,2021	1000:1000	29,575	751,85	757,425	0,0625	30,375	
28,5,2022	1000:1000	22,0375	759,363	765,15	0,0875	42,625	
28,5,2023	1000:1000	25,4	754,6	760,262	0,1875	31,125	
28,6,2005	1000:1000	25,675	750,012	755,675		42,5	
28,6,2006	1000:1000	29,775	747,475	753,05		46,375	
28,6,2007	1000:1000	26,5	751,075	756,712		45,875	
28,6,2008	1000:1000	22,4714	752,886	758,6		47,1429	
28,6,2009	1000:1000	22,425	752,737	758,45		31,75	
28,6,2010	1000:1000	29,8	751,925	757,475		40	
28,6,2011	1000:1000	29,725	749,183	754,7		43,5	
28,6,2012	1000:1000	25,575	752,438	758,1		44,75	
28,6,2013	1000:1000	26,3625	749,6	755,237	0,1875	44	
28,6,2014	1000:1000	31,375	758,162	763,812	0,225	48,125	
28,6,2015	1000:1000	31,15	747,113	752,65	0,4	40,75	
28,6,2016	1000:1000	28,4	750,312	755,9	-0,2375	36,875	
28,6,2017	1000:1000	26,45	755,888	761,562	-0,4375	38	
28,6,2018	1000:1000	27,525	749,6	755,212	-0,1125	39,25	
28,6,2019	1000:1000	27,1625	749,438	755,075	-0,0125	30,625	
28,6,2020	1000:1000	22,725	755,875	761,613	-0,2625	45,375	
28,6,2021	1000:1000	32,1625	751,5	757,05	0,0875	36,375	
28,6,2022	1000:1000	31,85	748,075	753,6	-0,65	34	
28,6,2023	1000:1000	25,725	751,888	757,538	0,3875	30,375	
28,7,2005	1000:1000	29,95	752,637	758,212		45,75	
28,7,2006	1000:1000	27,7625	748,45	754,062		40,25	
28,7,2007	1000:1000	24,8571	753,629	759,343		39,5714	
28,7,2008	1000:1000	29,975	748,243	754		38,25	
28,7,2009	1000:1000	28,325	745,125	750,7		36,375	
28,7,2010	1000:1000	25,425	753,987	759,913		36,375	
28,7,2011	1000:1000	30,5375	750,225	755,75		38	
28,7,2012	1000:1000	24,6125	754,025	759,712		49,625	
28,7,2013	1000:1000	27,65	751,138	756,737	-0,025	51,75	
28,7,2014	1000:1000	22,45	760,45	766,3	0,825	40,25	
28,7,2015	1000:1000	26,625	749,688	755,325	0,1625	40,875	
28,7,2016	1000:1000	24,7571	751,071	756,8	0,283333	52	
28,7,2017	1000:1000	30,3875	752,15	757,712	0,2	36,25	
28,7,2018	1000:1000	28,2875	752,675	758,288	-0,142857	31,625	
28,7,2019	1000:1000	27,8375	744,275	749,825	0,0428571	54,25	
28,7,2020	1000:1000	27,5625	751,85	757,5	0,075	41,125	
28,7,2021	1000:1000	28,0375	751,075	756,7	-0,1125	33	
28,7,2022	1000:1000	30,1	752,225	757,8	0,15	37,625	
28,7,2023	1000:1000	30,4625	749,887	755,437	-0,2625	29,25	
28,8,2005	1000:1000	18,275	758,25	764,138		55,125	
28,8,2006	1000:1000	27,4125	750,425	756,025		42	
28,8,2007	1000:1000	24,7875	753,4	759,062		46,25	
28,8,2008	1000:1000	25,3875	754,012	759,725		41,375	
28,8,2009	1000:1000	21,7375	753,425	759,162		53	
28,8,2010	1000:1000	25,1	750,55	756,212		39,875	
28,8,2011	1000:1000	17,7375	758,75	764,638		46,25	
28,8,2012	1000:1000	24,375	752,9	758,637		59,5	
28,8,2013	1000:1000	26,1375	753,138	758,788	0,525	50,25	
28,8,2014	1000:1000	26,725	756,925	762,688	-0,125	56	
28,8,2015	1000:1000	19,675	760,7	766,55	0,0375	50,25	
28,8,2016	1000:1000	27,125	753,8	759,438	-0,1875	40,625	
28,8,2017	1000:1000	26,75	751,825	757,475	0,1125	44,125	
28,8,2018	1000:1000	21,875	755,2	761	0,375	47,75	
28,8,2019	1000:1000	21,2875	753,563	759,325	-0,714286	53,625	
28,8,2020	1000:1000	23,8	755,775	761,512	-0,45	40,625	
28,8,2021	1000:1000	27,7125	751,763	757,4	-0,0625	40,375	
28,8,2022	1000:1000	25,2875	757,125	762,85	-0,15	31,125	
28,8,2023	1000:1000	19,875	753,488	759,325	-0,475	42,75	
28,9,2005	1000:1000	14,4625	761,925	767,913		37,75	
28,9,2006	1000:1000	18,8125	755,938	761,825		48,5	
28,9,2007	1000:1000	14,3125	764,55	770,537		50,5	
28,9,2008	1000:1000	15,6	752,488	758,35		53,5	
28,9,2009	1000:1000	18,925	756,837	762,712		59,625	
28,9,2010	1000:1000	15,1	760,913	766,825		58,25	
28,9,2011	1000:1000	13,275	762,075	768,075		50,125	
28,9,2012	1000:1000	18,825	758,013	763,825		54,125	
28,9,2013	1000:1000	16,2125	754,913	760,8	-0,5875	49,25	
28,9,2014	1000:1000	13,1125	757,45	763,45	0,3375	57,375	
28,9,2015	1000:1000	16,8	760,05	765,087	0,5625	49	
28,9,2016	1000:1000	19,1875	755,75	761,6	-0,114286	60,5	
28,9,2017	1000:1000	8,8625	761,862	767,913	0,475	56	
28,9,2018	1000:1000	15,6875	760,525	766,425	0,45	52,375	
28,9,2019	1000:1000	14,375	755,737	761,637	-0,2125	51,625	
28,9,2020	1000:1000	13,125	763,75	769,763	0,475	46,75	
28,9,2021	1000:1000	17,5375	755,9	761,75	0,0375	54,25	
28,9,2022	1000:1000	15,4125	758,3	764,237	-0,4625	48,875	
28,9,2023	1000:1000	19,25	759,625	765,437	-0,2	48,25	
28,10,2005	1000:1000	10,9375	755,1	761,125		50	
28,10,2006	1000:1000	13,8875	758	763,938		87	
28,10,2007	1000:1000	7,575	768,45	774,6		52,375	
28,10,2008	1000:1000	6,95	762,375	768,488		66,5	
28,10,2009	1000:1000	3,4375	764,638	770,837		60,875	
28,10,2010	1000:1000	8,4	758,413	764,45		58	
28,10,2011	1000:1000	3,5875	765,5	771,738		57,125	
28,10,2012	1000:1000	14,6125	758,412	764,375		46,125	
28,10,2013	1000:1000	6,125	766,863	773,037	-0,8125	63,125	
28,10,2014	1000:1000	-2,5375	774,6	781,05	-0,2125	57	
28,10,2015	1000:1000	11,2333	757,617	763,583	0,3	71,5	
28,10,2016	1000:1000	5,7625	764,938	771,112	-0,325	56,5	
28,10,2017	1000:1000	8,175	759,95	766,025	0,6625	69,25	
28,10,2018	1000:1000	7,7875	770,25	776,363	1,35	73,25	
28,10,2019	1000:1000	10,575	761,625	767,675	0,025	52,625	
28,10,2020	1000:1000	2,325	769,325	775,612	0,75	54	
28,10,2021	1000:1000	7,525	766,425	772,562	-0,0375	56,125	
28,10,2022	1000:1000	6,6125	762,663	768,813	-0,414286	60,75	
28,11,2005	1000:1000	-1,8125	769,887	776,212		83,625	
28,11,2006	1000:1000	-7,5	758,663	765,075		86,125	
28,11,2007	1000:1000	0,85	757,962	764,163		74,875	
28,11,2008	1000:1000	7,075	759,45	765,55		63,75	
28,11,2009	1000:1000	4,175	762,587	768,825		93,75	
28,11,2010	1000:1000	8,3875	755,138	761,237		81,25	
28,11,2011	1000:1000	-6,35	766,913	773,362		68,125	
28,11,2012	1000:1000	2,7625	759	765,138		76,125	
28,11,2013	1000:1000	7,4625	754,088	760,162	-0,55	75,375	
28,11,2014	1000:1000	-6,3125	768,738	775,237	0,2375	57,375	
28,11,2015	1000:1000	2,4	757,612	763,762	0,85	95,5	
28,11,2016	1000:1000	-3,725	762,062	768,5	-0,1625	51,75	
28,11,2017	1000:1000	1,2	761,6	767,85	-0,5	90,625	
28,11,2018	1000:1000	3,2	760,188	766,362	-0,4125	89,625	
28,11,2019	1000:1000	-4,7125	768,737	775,175	-0,2	58,125	
28,11,2020	1000:1000	0,675	773,85	780,163	0,9	83,75	
28,11,2021	1000:1000	-1,2	762,612	768,925	-0,328571	57,5	
28,11,2022	1000:1000	-3,2125	761,525	767,875	0,4	59,375	
28,12,2005	1000:1000	-3,0125	770,975	777,4		99,5714	
28,12,2006	1000:1000	-1,5	758,725	765		70,375	
28,12,2007	1000:1000	-11,2571	777,771	781,257		57,1429	
28,12,2008	1000:1000	-10,2625	762,925	769,562		69,5	
28,12,2009	1000:1000	-2,9375	761,8	768,1		68	
28,12,2010	1000:1000	1,075	766,712	772,925		63,625	
28,12,2011	1000:1000	1,15	759,338	765,562		83	
28,12,2012	1000:1000	-16,85	770,812	777,587		67,125	
28,12,2013	1000:1000	-3,45	772,2	778,7	0,525	71,625	
28,12,2014	1000:1000	0,65	757,425	763,7	-0,35	75,5	
28,12,2015	1000:1000	5,08571	760,186	766,3	0,35	67,4286	
28,12,2016	1000:1000	-0,9375	762,513	768,787	-0,725	71,125	
28,12,2017	1000:1000	-0,875	769,938	776,325	-0,5125	75,5	
28,12,2018	1000:1000	1,875	751,925	758,062	-0,3	81,875	
28,12,2019	1000:1000	-0,1375	755,025	761,312	0,7125	90,25	
28,12,2020	1000:1000	-6,8625	770,95	777,5	-0,2625	59,125	
28,12,2021	1000:1000	-5,8125	764,362	770,8	-0,4625	75	
28,12,2022	1000:1000	-1,725	762,65	769,013	0,1	59,375	
29,1,2006	1000:1000	-18,7	768,163	774,9		76,125	
29,1,2007	1000:1000	8,3	750,1	756,125		56	
29,1,2008	1000:1000	-9,45	761,288	767,787		65,875	
29,1,2009	1000:1000	-4,74286	761,114	767,471		89,1429	
29,1,2010	1000:1000	-0,35	757,838	764,125		76,75	
29,1,2011	1000:1000	-1,6	760,163	765,938		73,875	
29,1,2012	1000:1000	-7,0125	757,9	764,25		73,125	
29,1,2013	1000:1000	0,125	757,512	763,775	-0,625	92,5	
29,1,2014	1000:1000	-5,875	755,838	762,225	0,325	95	
29,1,2015	1000:1000	-7,575	761,55	768,038	-0,8625	57,875	
29,1,2016	1000:1000	-2,9625	763,638	770	0,0125	54,625	
29,1,2017	1000:1000	-2,5625	760,013	766,313	-0,1875	64,5	
29,1,2018	1000:1000	-15,375	770,85	777,6	-1,2375	59,625	
29,1,2019	1000:1000	8,525	752,163	758,15	-0,471429	61,125	
29,1,2020	1000:1000	3,45	764	770,2	-0,1875	63,125	
29,1,2021	1000:1000	1,8875	757,562	763,75	-0,775	58,75	
29,1,2022	1000:1000	-1,125	762,163	768,45	1,1125	73	
29,1,2023	1000:1000	-3,325	759,725	766,05	-0,55	53,5	
29,2,2008	1000:1000	2,65	761,125	767,362		60,5	
29,2,2012	1000:1000	2,15	758,038	764,238		60,875	
29,2,2016	1000:1000	7,1	762,1	768,2	0,075	54,375	
29,2,2020	1000:1000	6,825	755,525	761,65	-0,6125	62,375	
29,3,2005	1000:1000	11,75	755,337	761,312		48,125	
29,3,2006	1000:1000	8,25	762,013	768,087		48,75	
29,3,2007	1000:1000	4,925	766,737	772,925		60,625	
29,3,2008	1000:1000	19,75	755,775	761,575		37,5	
29,3,2009	1000:1000	8,9125	761,087	767,113		63,5	
29,3,2010	1000:1000	8,3875	760,425	766,5		44,75	
29,3,2011	1000:1000	13,05	760,775	766,75		43,75	
29,3,2012	1000:1000	4,4625	761,237	767,4		58,25	
29,3,2013	1000:1000	16,4625	752,612	758,438	0,2625	50,375	
29,3,2014	1000:1000	13,0625	752,475	758,362	-0,4	54,375	
29,3,2015	1000:1000	-3,5875	768,187	774,575		60,25	
29,3,2016	1000:1000	13,2	752,257	758,143	-0,366667	74,7143	
29,3,2017	1000:1000	11,025	755,55	761,475	0	49,5	
29,3,2018	1000:1000	17,475	754,887	760,763	-0,6625	51,5	
29,3,2019	1000:1000	10,225	758,138	764,175	0,525	66,25	
29,3,2020	1000:1000	11,8	757,713	763,675	-0,7625	41,25	
29,3,2021	1000:1000	7,6625	764	770,125	0,475	58,625	
29,3,2022	1000:1000	3,025	766,963	773,188	1,2875	56,125	
29,3,2023	1000:1000	21,125	749,275	755,038	0,1625	37,75	
29,4,2005	1000:1000	19,425	751,463	757,225		60,125	
29,4,2006	1000:1000	11,3875	755,362	761,375		75,25	
